symbol,start_date,end_date,actual_frequencies,digit_type,target,entropy
LSKUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.3103448275862069, 0.17159277504105092, 0.10262725779967159, 0.07142857142857142, 0.06486042692939245, 0.10837438423645321, 0.07060755336617405, 0.059113300492610835, 0.041050903119868636]",first,TA,2.872983396526743
LSKUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.13711001642036125, 0.10837438423645321, 0.10509031198686371, 0.09852216748768473, 0.10344827586206896, 0.08456486042692939, 0.08949096880131363, 0.07635467980295567, 0.0960591133004926, 0.10098522167487685]",second,TA,3.3051028892412404
LSKUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.27773343974461295, 0.1779728651237031, 0.14046288906624102, 0.09736632083000799, 0.0853950518754988, 0.06464485235434957, 0.05826017557861133, 0.04868316041500399, 0.04948124501197127]",first,TA,2.905845804100342
LSKUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.14365522745411013, 0.10215482841181166, 0.09177972865123703, 0.09577015163607343, 0.11013567438148444, 0.11652035115722266, 0.08140462889066241, 0.09816440542697526, 0.0742218675179569, 0.08619313647246608]",second,TA,3.297181206897793
LSKUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.2951388888888889, 0.17777777777777778, 0.11944444444444445, 0.09166666666666666, 0.08541666666666667, 0.06458333333333334, 0.0625, 0.05486111111111111, 0.04861111111111111]",first,TA,2.8950652683426528
LSKUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.10972222222222222, 0.11944444444444445, 0.12013888888888889, 0.09930555555555555, 0.11736111111111111, 0.08055555555555556, 0.09791666666666667, 0.0763888888888889, 0.09652777777777778, 0.08263888888888889]",second,TA,3.3041558512978355
LSKUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.27932960893854747, 0.17248603351955308, 0.13547486033519554, 0.10544692737430168, 0.07960893854748603, 0.06075418994413408, 0.07541899441340782, 0.0467877094972067, 0.0446927374301676]",first,TA,2.9086672012295915
LSKUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.13477653631284917, 0.12779329608938547, 0.10195530726256984, 0.09776536312849161, 0.1026536312849162, 0.08519553072625698, 0.09497206703910614, 0.08729050279329609, 0.08310055865921788, 0.08449720670391062]",second,TA,3.301750956050714
LSKUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.3325909428359317, 0.17223459539717892, 0.11507052709725316, 0.08314773570898293, 0.08537490720118783, 0.06087602078693393, 0.0556792873051225, 0.0556792873051225, 0.03934669636228656]",first,TA,2.8191251986079013
LSKUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.12100965107646622, 0.111358574610245, 0.111358574610245, 0.10616184112843356, 0.10393466963622866, 0.09131403118040089, 0.09428359317000742, 0.07646622123236822, 0.09205642167780252, 0.09205642167780252]",second,TA,3.310684841867171
LSKUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.28484386900228487, 0.17136329017517135, 0.13556740289413557, 0.11043412033511044, 0.07387661843107388, 0.07387661843107388, 0.05407463823305408, 0.05026656511805026, 0.0456968773800457]",first,TA,2.897291528943688
LSKUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.12338156892612338, 0.11576542269611577, 0.10967250571210967, 0.1051028179741051, 0.09977151561309977, 0.09596344249809596, 0.09900990099009901, 0.0753998476770754, 0.0891089108910891, 0.08682406702208682]",second,TA,3.308614493959278
LSKUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.31270096463022506, 0.19131832797427653, 0.12138263665594855, 0.10048231511254019, 0.06993569131832797, 0.06189710610932476, 0.04340836012861737, 0.04983922829581994, 0.04903536977491962]",first,TA,2.8255640588667252
LSKUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.13263665594855306, 0.1045016077170418, 0.0932475884244373, 0.10289389067524116, 0.09083601286173633, 0.09485530546623794, 0.08440514469453377, 0.10771704180064309, 0.08922829581993569, 0.09967845659163987]",second,TA,3.3104644087272352
LSKUSDT,2024-01-08-00:00,2024-01-09-00:00,"[0.29767441860465116, 0.1868217054263566, 0.13023255813953488, 0.08992248062015504, 0.08992248062015504, 0.05736434108527132, 0.053488372093023255, 0.044186046511627906, 0.050387596899224806]",first,TA,2.859117192610424
LSKUSDT,2024-01-08-00:00,2024-01-09-00:00,"[0.10930232558139535, 0.11937984496124031, 0.11937984496124031, 0.09922480620155039, 0.09457364341085271, 0.09767441860465116, 0.10232558139534884, 0.09457364341085271, 0.07674418604651163, 0.08682170542635659]",second,TA,3.310152050805003
LSKUSDT,2024-01-09-00:00,2024-01-10-00:00,"[0.31287813310285223, 0.18409680207433016, 0.11235955056179775, 0.08038029386343994, 0.09680207433016422, 0.07173725151253241, 0.05185825410544512, 0.04407951598962835, 0.045808124459809856]",first,TA,2.843134357663995
LSKUSDT,2024-01-09-00:00,2024-01-10-00:00,"[0.12273120138288678, 0.10371650821089023, 0.11408815903197926, 0.10803802938634399, 0.09507346585998272, 0.09161624891961971, 0.10025929127052723, 0.09075194468452895, 0.07951598962834917, 0.09420916162489196]",second,TA,3.3116921425389108
LSKUSDT,2024-01-10-00:00,2024-01-11-00:00,"[0.27766990291262134, 0.20679611650485438, 0.1378640776699029, 0.09320388349514563, 0.0766990291262136, 0.05436893203883495, 0.062135922330097085, 0.039805825242718446, 0.05145631067961165]",first,TA,2.863684142955992
LSKUSDT,2024-01-10-00:00,2024-01-11-00:00,"[0.12815533980582525, 0.10582524271844661, 0.09320388349514563, 0.1087378640776699, 0.10970873786407767, 0.0941747572815534, 0.09902912621359224, 0.0970873786407767, 0.06990291262135923, 0.0941747572815534]",second,TA,3.3070274719780435
LSKUSDT,2024-01-11-00:00,2024-01-12-00:00,"[0.30008453085376163, 0.18681318681318682, 0.11918850380388842, 0.08622147083685545, 0.1132713440405748, 0.0650887573964497, 0.047337278106508875, 0.04649196956889264, 0.03550295857988166]",first,TA,2.8414568443121944
LSKUSDT,2024-01-11-00:00,2024-01-12-00:00,"[0.12341504649196956, 0.11749788672865596, 0.1327134404057481, 0.1014370245139476, 0.09974640743871513, 0.08791208791208792, 0.09636517328825021, 0.08284023668639054, 0.073541842772612, 0.08453085376162299]",second,TA,3.2983105513069813
LSKUSDT,2024-01-12-00:00,2024-01-13-00:00,"[0.31215469613259667, 0.16206261510128914, 0.11049723756906077, 0.09208103130755065, 0.08747697974217311, 0.06353591160220995, 0.04696132596685083, 0.05985267034990792, 0.06537753222836096]",first,TA,2.8855270550094794
LSKUSDT,2024-01-12-00:00,2024-01-13-00:00,"[0.13351749539594843, 0.12062615101289134, 0.10313075506445672, 0.09300184162062615, 0.09023941068139964, 0.10405156537753223, 0.07734806629834254, 0.08747697974217311, 0.06906077348066299, 0.12154696132596685]",second,TA,3.294382511556181
LSKUSDT,2024-01-13-00:00,2024-01-14-00:00,"[0.33085896076352067, 0.17391304347826086, 0.08589607635206786, 0.11134676564156946, 0.088016967126193, 0.05832449628844114, 0.05726405090137858, 0.053022269353128315, 0.041357370095440084]",first,TA,2.8223672705183342
LSKUSDT,2024-01-13-00:00,2024-01-14-00:00,"[0.15906680805938495, 0.1357370095440085, 0.10180275715800637, 0.09650053022269353, 0.08483563096500531, 0.08059384941675504, 0.07211028632025451, 0.09544008483563096, 0.08059384941675504, 0.09331919406150584]",second,TA,3.2779623383517835
LSKUSDT,2024-01-14-00:00,2024-01-15-00:00,"[0.34293948126801155, 0.14121037463976946, 0.1282420749279539, 0.069164265129683, 0.0936599423631124, 0.05475504322766571, 0.059077809798270896, 0.04610951008645533, 0.06484149855907781]",first,TA,2.825975076406664
LSKUSDT,2024-01-14-00:00,2024-01-15-00:00,"[0.13112391930835735, 0.1239193083573487, 0.10951008645533142, 0.0792507204610951, 0.09654178674351585, 0.08213256484149856, 0.08357348703170028, 0.09221902017291066, 0.08069164265129683, 0.12103746397694524]",second,TA,3.2968358009037186
LSKUSDT,2024-01-15-00:00,2024-01-16-00:00,"[0.3027295285359802, 0.1761786600496278, 0.13027295285359802, 0.0707196029776675, 0.09057071960297766, 0.06451612903225806, 0.05459057071960298, 0.05583126550868486, 0.05459057071960298]",first,TA,2.875879277394174
LSKUSDT,2024-01-15-00:00,2024-01-16-00:00,"[0.15508684863523572, 0.11166253101736973, 0.10297766749379653, 0.10297766749379653, 0.08560794044665013, 0.07320099255583126, 0.07816377171215881, 0.0794044665012407, 0.08064516129032258, 0.13027295285359802]",second,TA,3.2789179023885744
LSKUSDT,2024-01-16-00:00,2024-01-17-00:00,"[0.30205655526992287, 0.18894601542416453, 0.11311053984575835, 0.10154241645244216, 0.08611825192802057, 0.061696658097686374, 0.043701799485861184, 0.055269922879177376, 0.04755784061696658]",first,TA,2.856427051852448
LSKUSDT,2024-01-16-00:00,2024-01-17-00:00,"[0.17994858611825193, 0.11568123393316196, 0.10925449871465295, 0.07969151670951156, 0.08097686375321336, 0.07840616966580977, 0.06812339331619537, 0.060411311053984576, 0.07455012853470437, 0.15295629820051415]",second,TA,3.2288704499974634
