symbol,start_date,end_date,actual_frequencies,digit_type,target,entropy
NEARUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.29285218598195695, 0.1839000693962526, 0.13740458015267176, 0.08466342817487855, 0.08188757807078417, 0.06939625260235947, 0.0527411519777932, 0.05412907702984039, 0.04302567661346287]",first,TA,2.872814492946164
NEARUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.11311589174184594, 0.11034004163775156, 0.11034004163775156, 0.10964607911172797, 0.0936849410131853, 0.09646079111727966, 0.0916030534351145, 0.09299097848716169, 0.09299097848716169, 0.08882720333102012]",second,TA,3.316024870944698
NEARUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.30326162387231087, 0.19083969465648856, 0.13532269257460097, 0.10895211658570438, 0.06662040249826509, 0.05690492713393477, 0.055517002081887576, 0.0388619014573213, 0.04371963913948647]",first,TA,2.8237079601491746
NEARUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.11866759195003469, 0.09715475364330327, 0.11034004163775156, 0.11727966689798751, 0.10270645385149202, 0.0936849410131853, 0.08882720333102012, 0.09646079111727966, 0.08743927827897294, 0.08743927827897294]",second,TA,3.312961510816539
NEARUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.25260235947258847, 0.17487855655794587, 0.1297709923664122, 0.12560721721027066, 0.08466342817487855, 0.07078417765440666, 0.05968077723802915, 0.049271339347675226, 0.0527411519777932]",first,TA,2.952171896517535
NEARUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.12213740458015267, 0.11034004163775156, 0.10270645385149202, 0.11450381679389313, 0.09507286606523248, 0.09576682859125607, 0.09715475364330327, 0.0798056904927134, 0.09021512838306732, 0.0922970159611381]",second,TA,3.3116965726513223
NEARUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.24080499653018736, 0.19153365718251214, 0.15614156835530882, 0.10895211658570438, 0.0784177654406662, 0.06731436502428868, 0.062456627342123525, 0.054823039555863984, 0.0395558639833449]",first,TA,2.932006802309814
NEARUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.12283136710617627, 0.10131852879944483, 0.09507286606523248, 0.11519777931991672, 0.10964607911172797, 0.10201249132546843, 0.0916030534351145, 0.08743927827897294, 0.09993060374739764, 0.07494795281054822]",second,TA,3.3092938662601505
NEARUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.2900763358778626, 0.18598195697432338, 0.1457321304649549, 0.11034004163775156, 0.0798056904927134, 0.05759888965995836, 0.061068702290076333, 0.03608605135322693, 0.033310201249132546]",first,TA,2.8360755463850027
NEARUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.10964607911172797, 0.12352532963219987, 0.10478834142956281, 0.09090909090909091, 0.09021512838306732, 0.0922970159611381, 0.10062456627342123, 0.09784871616932686, 0.09646079111727966, 0.0936849410131853]",second,TA,3.3152125030132793
NEARUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.2775850104094379, 0.19500346981263011, 0.14642609299097847, 0.11103400416377515, 0.08258154059680778, 0.06176266481609993, 0.04580152671755725, 0.04718945176960444, 0.03261623872310895]",first,TA,2.8490354347532705
NEARUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.1054823039555864, 0.11658570437196392, 0.1040943789035392, 0.09576682859125607, 0.09646079111727966, 0.11103400416377515, 0.08882720333102012, 0.0922970159611381, 0.10062456627342123, 0.08882720333102012]",second,TA,3.3163284758691303
NEARUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.29424011103400416, 0.20333102012491325, 0.12768910478834142, 0.08258154059680778, 0.0784177654406662, 0.0652324774462179, 0.06037473976405274, 0.04580152671755725, 0.04233171408743928]",first,TA,2.8491534451247142
NEARUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.1193615544760583, 0.12768910478834142, 0.11311589174184594, 0.09854267869535045, 0.10340041637751561, 0.0916030534351145, 0.08396946564885496, 0.08605135322692574, 0.0936849410131853, 0.08258154059680778]",second,TA,3.3064340339357017
NEARUSDT,2024-01-08-00:00,2024-01-09-00:00,"[0.2734212352532963, 0.1970853573907009, 0.1436502428868841, 0.08743927827897294, 0.08952116585704371, 0.07702984038861901, 0.05343511450381679, 0.0388619014573213, 0.0395558639833449]",first,TA,2.8716448238117516
NEARUSDT,2024-01-08-00:00,2024-01-09-00:00,"[0.11450381679389313, 0.10478834142956281, 0.10964607911172797, 0.09576682859125607, 0.08396946564885496, 0.09784871616932686, 0.09507286606523248, 0.11034004163775156, 0.09090909090909091, 0.09715475364330327]",second,TA,3.3159413464315293
NEARUSDT,2024-01-09-00:00,2024-01-10-00:00,"[0.27064538514920194, 0.1873698820263706, 0.13671061762664816, 0.09923664122137404, 0.08258154059680778, 0.08674531575294935, 0.05759888965995836, 0.041637751561415685, 0.03747397640527411]",first,TA,2.894994227232466
