symbol,start_date,end_date,actual_frequencies,digit_type,target,entropy
MASKUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.30292479108635095, 0.18802228412256267, 0.12604456824512536, 0.08635097493036212, 0.07590529247910864, 0.06337047353760446, 0.06337047353760446, 0.04665738161559889, 0.04735376044568245]",first,TA,2.8584681911305045
MASKUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.10933147632311978, 0.12186629526462396, 0.12116991643454039, 0.09540389972144847, 0.08774373259052924, 0.09540389972144847, 0.08635097493036212, 0.09401114206128133, 0.09610027855153204, 0.09261838440111421]",second,TA,3.3114423885839317
MASKUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.31780250347705147, 0.1808066759388039, 0.1168289290681502, 0.08762169680111266, 0.06606397774687066, 0.06606397774687066, 0.061891515994436715, 0.054242002781641166, 0.048678720445062586]",first,TA,2.8480807377459394
MASKUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.10987482614742698, 0.10917941585535466, 0.11891515994436717, 0.11404728789986092, 0.09944367176634214, 0.08484005563282336, 0.10083449235048679, 0.10013908205841446, 0.08066759388038942, 0.08205841446453407]",second,TA,3.309744083907895
MASKUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.29018789144050106, 0.19206680584551147, 0.12456506610995129, 0.09742519137091162, 0.07376478775226165, 0.06471816283924843, 0.07167710508002784, 0.04592901878914405, 0.03966597077244259]",first,TA,2.871169453415261
MASKUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.12038970076548365, 0.09812108559498957, 0.09742519137091162, 0.10508002783576896, 0.1022964509394572, 0.11064718162839249, 0.09812108559498957, 0.10647181628392484, 0.0848990953375087, 0.07654836464857341]",second,TA,3.3116536777367287
MASKUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.31666666666666665, 0.175, 0.11805555555555555, 0.09375, 0.07361111111111111, 0.06180555555555556, 0.05763888888888889, 0.05347222222222222, 0.05]",first,TA,2.854044601881599
MASKUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.12013888888888889, 0.10902777777777778, 0.11875, 0.10277777777777777, 0.10625, 0.09652777777777778, 0.08125, 0.09444444444444444, 0.08958333333333333, 0.08125]",second,TA,3.3093393637613286
MASKUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.32269257460097156, 0.17904233171408743, 0.11242192921582235, 0.09576682859125607, 0.07494795281054822, 0.06731436502428868, 0.047883414295628035, 0.05065926439972242, 0.049271339347675226]",first,TA,2.833568748962862
MASKUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.12421929215822346, 0.10756419153365718, 0.12144344205412907, 0.09507286606523248, 0.10201249132546843, 0.09784871616932686, 0.09715475364330327, 0.08049965301873699, 0.09437890353920889, 0.0798056904927134]",second,TA,3.307861599814597
MASKUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.300557880055788, 0.17154811715481172, 0.13668061366806136, 0.09414225941422594, 0.07670850767085077, 0.059274755927475595, 0.05718270571827057, 0.05439330543933055, 0.04951185495118549]",first,TA,2.8759354636367127
MASKUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.13389121338912133, 0.11366806136680614, 0.10460251046025104, 0.100418410041841, 0.09344490934449093, 0.08089260808926081, 0.099721059972106, 0.0794979079497908, 0.10320781032078104, 0.09065550906555091]",second,TA,3.3058800642129116
MASKUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.35877862595419846, 0.14018043025676613, 0.09090909090909091, 0.06939625260235947, 0.07633587786259542, 0.07425399028452463, 0.06037473976405274, 0.07633587786259542, 0.05343511450381679]",first,TA,2.8250641363855338
MASKUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.13324080499653018, 0.11380985426786953, 0.10617626648161, 0.10340041637751561, 0.09646079111727966, 0.1054823039555864, 0.09299097848716169, 0.08258154059680778, 0.07633587786259542, 0.08952116585704371]",second,TA,3.3048305262670743
MASKUSDT,2024-01-08-00:00,2024-01-09-00:00,"[0.20124913254684246, 0.1450381679389313, 0.1589174184594032, 0.13740458015267176, 0.1040943789035392, 0.09507286606523248, 0.06800832755031229, 0.046495489243580844, 0.04371963913948647]",first,TA,3.0141638862652207
MASKUSDT,2024-01-08-00:00,2024-01-09-00:00,"[0.12907702984038863, 0.10687022900763359, 0.11034004163775156, 0.09784871616932686, 0.09507286606523248, 0.08743927827897294, 0.09576682859125607, 0.10478834142956281, 0.09993060374739764, 0.07286606523247745]",second,TA,3.307704077028154
MASKUSDT,2024-01-09-00:00,2024-01-10-00:00,"[0.3143650242886884, 0.19430950728660654, 0.12144344205412907, 0.09576682859125607, 0.06731436502428868, 0.06315058986814712, 0.05898681471200555, 0.04371963913948647, 0.040943789035392086]",first,TA,2.8183462324534703
MASKUSDT,2024-01-09-00:00,2024-01-10-00:00,"[0.12213740458015267, 0.11589174184594032, 0.09993060374739764, 0.10617626648161, 0.10478834142956281, 0.09993060374739764, 0.08049965301873699, 0.09576682859125607, 0.08466342817487855, 0.09021512838306732]",second,TA,3.310886279400746
