symbol,start_date,end_date,actual_frequencies,digit_type,target,entropy
VETUSDT,2024-01-13-00:00,2024-01-14-00:00,"[0.10478834142956281, 0.12838306731436502, 0.11172796668979876, 0.11866759195003469, 0.08535739070090215, 0.09993060374739764, 0.09576682859125607, 0.08188757807078417, 0.09299097848716169, 0.08049965301873699]",second,TA,3.3055238988449824
VETUSDT,2024-01-14-00:00,2024-01-15-00:00,"[0.29965156794425085, 0.17770034843205576, 0.13449477351916375, 0.09059233449477352, 0.07456445993031359, 0.07177700348432056, 0.059930313588850176, 0.04529616724738676, 0.045993031358885016]",first,TA,2.8689783762093235
VETUSDT,2024-01-14-00:00,2024-01-15-00:00,"[0.12334494773519164, 0.11916376306620209, 0.12264808362369338, 0.0843205574912892, 0.1059233449477352, 0.08013937282229965, 0.10871080139372823, 0.09337979094076655, 0.089198606271777, 0.07317073170731707]",second,TA,3.2996906355551117
VETUSDT,2024-01-15-00:00,2024-01-16-00:00,"[0.30737134909596664, 0.20653685674547984, 0.11196105702364395, 0.10222531293463143, 0.07440890125173853, 0.07162726008344923, 0.055632823365785816, 0.039638386648122394, 0.030598052851182198]",first,TA,2.804850982929247
VETUSDT,2024-01-15-00:00,2024-01-16-00:00,"[0.13421418636995827, 0.10292072322670376, 0.1043115438108484, 0.11196105702364395, 0.12239221140472879, 0.08831710709318498, 0.08762169680111266, 0.09040333796940195, 0.0737134909596662, 0.08414464534075104]",second,TA,3.2994767828972242
VETUSDT,2024-01-16-00:00,2024-01-17-00:00,"[0.30662020905923343, 0.17421602787456447, 0.11846689895470383, 0.10383275261324042, 0.06689895470383275, 0.06411149825783972, 0.06341463414634146, 0.047386759581881537, 0.05505226480836237]",first,TA,2.872217266577535
VETUSDT,2024-01-16-00:00,2024-01-17-00:00,"[0.1254355400696864, 0.11916376306620209, 0.11777003484320557, 0.11010452961672473, 0.1024390243902439, 0.08710801393728224, 0.09965156794425087, 0.08292682926829269, 0.07177700348432056, 0.08362369337979095]",second,TA,3.3002924909929763
VETUSDT,2024-01-17-00:00,2024-01-18-00:00,"[0.31941544885177453, 0.1684064022268615, 0.13221990257480862, 0.08350730688935282, 0.0848990953375087, 0.06958942240779402, 0.054279749478079335, 0.04871259568545581, 0.03897007654836465]",first,TA,2.836400517538711
VETUSDT,2024-01-17-00:00,2024-01-18-00:00,"[0.10368823938761308, 0.12317327766179541, 0.11412665274878218, 0.10368823938761308, 0.09324982602644398, 0.1022964509394572, 0.08281141266527488, 0.10160055671537926, 0.09046624913013222, 0.0848990953375087]",second,TA,3.311683464941285
VETUSDT,2024-01-18-00:00,2024-01-19-00:00,"[0.27924791086350975, 0.18593314763231197, 0.14275766016713093, 0.09818941504178273, 0.07799442896935933, 0.06894150417827298, 0.054317548746518104, 0.04387186629526462, 0.04874651810584958]",first,TA,2.8865749363633877
VETUSDT,2024-01-18-00:00,2024-01-19-00:00,"[0.12395543175487465, 0.10167130919220056, 0.10724233983286909, 0.09818941504178273, 0.10167130919220056, 0.09958217270194986, 0.10306406685236769, 0.08983286908077995, 0.08913649025069638, 0.08565459610027855]",second,TA,3.3143654591441174
VETUSDT,2024-01-19-00:00,2024-01-20-00:00,"[0.2726008344923505, 0.18428372739916551, 0.1168289290681502, 0.09874826147426982, 0.09388038942976357, 0.06467315716272601, 0.061196105702364396, 0.059805285118219746, 0.04798331015299027]",first,TA,2.9283470171909514
VETUSDT,2024-01-19-00:00,2024-01-20-00:00,"[0.11752433936022254, 0.13143254520166897, 0.11265646731571627, 0.1070931849791377, 0.09457579972183588, 0.09805285118219749, 0.08692628650904033, 0.09109874826147427, 0.08136300417246176, 0.07927677329624479]",second,TA,3.303750227245781
VETUSDT,2024-01-20-00:00,2024-01-21-00:00,"[0.2970505617977528, 0.1896067415730337, 0.13904494382022473, 0.08146067415730338, 0.07303370786516854, 0.07092696629213484, 0.051264044943820225, 0.051264044943820225, 0.046348314606741575]",first,TA,2.85683071663861
VETUSDT,2024-01-20-00:00,2024-01-21-00:00,"[0.11657303370786516, 0.125, 0.09480337078651685, 0.10533707865168539, 0.10393258426966293, 0.08848314606741572, 0.09269662921348315, 0.08637640449438203, 0.09550561797752809, 0.09129213483146068]",second,TA,3.311858119181486
VETUSDT,2024-01-21-00:00,2024-01-22-00:00,"[0.2951635846372688, 0.1763869132290185, 0.13086770981507823, 0.08961593172119488, 0.08321479374110953, 0.07681365576102418, 0.061877667140825036, 0.04623044096728307, 0.03982930298719772]",first,TA,2.878492352269917
VETUSDT,2024-01-21-00:00,2024-01-22-00:00,"[0.10597439544807966, 0.11877667140825035, 0.09388335704125178, 0.08534850640113797, 0.10953058321479374, 0.10455192034139403, 0.09815078236130868, 0.10312944523470839, 0.0903271692745377, 0.0903271692745377]",second,TA,3.3150994515433676
VETUSDT,2024-01-22-00:00,2024-01-23-00:00,"[0.31795946890286514, 0.17260656883298392, 0.12858141160027953, 0.0859538784067086, 0.07756813417190776, 0.0593990216631726, 0.0593990216631726, 0.04472396925227114, 0.05380852550663871]",first,TA,2.8452437228492617
VETUSDT,2024-01-22-00:00,2024-01-23-00:00,"[0.1320754716981132, 0.103424178895877, 0.10971348707197764, 0.08944793850454227, 0.11180992313067785, 0.0880503144654088, 0.1013277428371768, 0.08106219426974144, 0.09294199860237597, 0.09014675052410902]",second,TA,3.3077012951137803
VETUSDT,2024-01-23-00:00,2024-01-24-00:00,"[0.25853658536585367, 0.20905923344947736, 0.12125435540069686, 0.08850174216027874, 0.09337979094076655, 0.05853658536585366, 0.06620209059233449, 0.05156794425087108, 0.0529616724738676]",first,TA,2.9187814792095463
VETUSDT,2024-01-23-00:00,2024-01-24-00:00,"[0.1254355400696864, 0.12125435540069686, 0.11010452961672473, 0.09825783972125436, 0.10452961672473868, 0.08222996515679443, 0.0808362369337979, 0.089198606271777, 0.09686411149825784, 0.09128919860627177]",second,TA,3.3069106134368598
VETUSDT,2024-01-24-00:00,2024-01-25-00:00,"[0.2876997915218902, 0.17512161223071576, 0.1487143849895761, 0.10701876302988186, 0.07644197359277276, 0.06740792216817235, 0.05350938151494093, 0.03683113273106324, 0.0472550382209868]",first,TA,2.866564470490261
VETUSDT,2024-01-24-00:00,2024-01-25-00:00,"[0.10562890896455872, 0.10910354412786658, 0.11813759555246699, 0.11535788742182071, 0.08825573314801946, 0.10076441973592773, 0.09520500347463516, 0.09242529534398888, 0.09312022237665045, 0.08200138985406533]",second,TA,3.3127869377049057
VETUSDT,2024-01-25-00:00,2024-01-26-00:00,"[0.29831932773109243, 0.19187675070028012, 0.11904761904761904, 0.09663865546218488, 0.0819327731092437, 0.06162464985994398, 0.062324929971988796, 0.05042016806722689, 0.037815126050420166]",first,TA,2.857916553711025
VETUSDT,2024-01-25-00:00,2024-01-26-00:00,"[0.11134453781512606, 0.11764705882352941, 0.11064425770308123, 0.09943977591036414, 0.10994397759103641, 0.09173669467787114, 0.09873949579831932, 0.0896358543417367, 0.08263305322128851, 0.08823529411764706]",second,TA,3.312750202579521
VETUSDT,2024-01-26-00:00,2024-01-27-00:00,"[0.27489481065918653, 0.1774193548387097, 0.12482468443197756, 0.0876577840112202, 0.091164095371669, 0.08134642356241234, 0.0694249649368864, 0.047685834502103785, 0.0455820476858345]",first,TA,2.9264198953682543
VETUSDT,2024-01-26-00:00,2024-01-27-00:00,"[0.11570827489481066, 0.10729312762973352, 0.10799438990182328, 0.11570827489481066, 0.09467040673211781, 0.10308555399719495, 0.08345021037868162, 0.09046283309957924, 0.08976157082748948, 0.09186535764375876]",second,TA,3.313393763514317
VETUSDT,2024-01-27-00:00,2024-01-28-00:00,"[0.28937990021382753, 0.15823235923022094, 0.14468995010691377, 0.0962223806129722, 0.08909479686386315, 0.0548823948681397, 0.05987170349251604, 0.04918032786885246, 0.05844618674269423]",first,TA,2.904087093959587
VETUSDT,2024-01-27-00:00,2024-01-28-00:00,"[0.13328581610833928, 0.1083392729864576, 0.10477548111190306, 0.10548823948681398, 0.08766928011404133, 0.1083392729864576, 0.08267997148966501, 0.09123307198859587, 0.08624376336421953, 0.09194583036350677]",second,TA,3.3074168929490373
VETUSDT,2024-01-28-00:00,2024-01-29-00:00,"[0.2704225352112676, 0.17394366197183098, 0.14859154929577464, 0.10774647887323943, 0.08591549295774648, 0.06830985915492958, 0.05140845070422535, 0.05070422535211268, 0.04295774647887324]",first,TA,2.90617320974713
VETUSDT,2024-01-28-00:00,2024-01-29-00:00,"[0.12394366197183099, 0.1147887323943662, 0.10633802816901408, 0.09295774647887324, 0.10211267605633803, 0.08943661971830986, 0.09436619718309859, 0.1028169014084507, 0.07535211267605633, 0.09788732394366197]",second,TA,3.309948678859103
VETUSDT,2024-01-29-00:00,2024-01-30-00:00,"[0.29723991507430997, 0.194621372965322, 0.1224345364472753, 0.09483368719037509, 0.07360226468506724, 0.06227883934890304, 0.052370842179759375, 0.05732484076433121, 0.04529370134465676]",first,TA,2.8610517573739083
VETUSDT,2024-01-29-00:00,2024-01-30-00:00,"[0.11818825194621373, 0.11960368011323426, 0.10332625619249823, 0.10686482661004953, 0.0983722576079264, 0.08775654635527247, 0.10049539985845718, 0.09129511677282377, 0.08846426043878274, 0.08563340410474168]",second,TA,3.312378879408096
VETUSDT,2024-01-30-00:00,2024-01-31-00:00,"[0.29901960784313725, 0.17507002801120447, 0.15126050420168066, 0.08753501400560224, 0.08123249299719888, 0.06302521008403361, 0.05182072829131653, 0.05042016806722689, 0.04061624649859944]",first,TA,2.852553497183303
VETUSDT,2024-01-30-00:00,2024-01-31-00:00,"[0.11204481792717087, 0.12675070028011204, 0.11064425770308123, 0.10784313725490197, 0.07983193277310924, 0.10364145658263306, 0.1015406162464986, 0.08823529411764706, 0.09173669467787114, 0.07773109243697479]",second,TA,3.3062548377473613
VETUSDT,2024-01-31-00:00,2024-02-01-00:00,"[0.31564245810055863, 0.18505586592178772, 0.12081005586592179, 0.09078212290502793, 0.05935754189944134, 0.07541899441340782, 0.05656424581005587, 0.051675977653631286, 0.0446927374301676]",first,TA,2.836900459675938
VETUSDT,2024-01-31-00:00,2024-02-01-00:00,"[0.10405027932960893, 0.10754189944134078, 0.11033519553072625, 0.09567039106145252, 0.09706703910614525, 0.11243016759776536, 0.09427374301675978, 0.09706703910614525, 0.09706703910614525, 0.08449720670391062]",second,TA,3.3171973468119553
VETUSDT,2024-02-01-00:00,2024-02-02-00:00,"[0.3059233449477352, 0.17630662020905924, 0.12125435540069686, 0.10452961672473868, 0.07526132404181185, 0.05505226480836237, 0.05574912891986063, 0.06132404181184669, 0.0445993031358885]",first,TA,2.864271282548095
VETUSDT,2024-02-01-00:00,2024-02-02-00:00,"[0.11498257839721254, 0.11846689895470383, 0.11777003484320557, 0.11010452961672473, 0.1059233449477352, 0.09059233449477352, 0.08780487804878048, 0.08850174216027874, 0.06898954703832752, 0.09686411149825784]",second,TA,3.3043139447322014
VETUSDT,2024-02-02-00:00,2024-02-03-00:00,"[0.29295774647887324, 0.17816901408450705, 0.14014084507042254, 0.09718309859154929, 0.08591549295774648, 0.05704225352112676, 0.05704225352112676, 0.04647887323943662, 0.04507042253521127]",first,TA,2.869364905099391
VETUSDT,2024-02-02-00:00,2024-02-03-00:00,"[0.12112676056338029, 0.12183098591549296, 0.10845070422535211, 0.1056338028169014, 0.09647887323943662, 0.09929577464788733, 0.09154929577464789, 0.08661971830985915, 0.08028169014084507, 0.08873239436619719]",second,TA,3.309036397553081
VETUSDT,2024-02-03-00:00,2024-02-04-00:00,"[0.3142655367231638, 0.17584745762711865, 0.11864406779661017, 0.08333333333333333, 0.08545197740112995, 0.07838983050847458, 0.052259887005649715, 0.04096045197740113, 0.05084745762711865]",first,TA,2.8504298956378844
VETUSDT,2024-02-03-00:00,2024-02-04-00:00,"[0.12429378531073447, 0.11793785310734463, 0.11864406779661017, 0.10522598870056497, 0.096045197740113, 0.09533898305084745, 0.09887005649717515, 0.08050847457627118, 0.07556497175141243, 0.08757062146892655]",second,TA,3.3041341769679518
VETUSDT,2024-02-04-00:00,2024-02-05-00:00,"[0.3097472924187726, 0.1552346570397112, 0.11624548736462094, 0.08953068592057761, 0.08231046931407943, 0.06931407942238267, 0.06425992779783393, 0.0628158844765343, 0.05054151624548736]",first,TA,2.899912014598303
VETUSDT,2024-02-04-00:00,2024-02-05-00:00,"[0.12707581227436823, 0.10108303249097472, 0.11335740072202166, 0.09675090252707581, 0.10252707581227437, 0.09891696750902527, 0.08808664259927798, 0.09819494584837545, 0.09169675090252707, 0.08231046931407943]",second,TA,3.3116826789057874
VETUSDT,2024-02-05-00:00,2024-02-06-00:00,"[0.2918727915194346, 0.2028268551236749, 0.11872791519434629, 0.08975265017667844, 0.08551236749116607, 0.06289752650176679, 0.05088339222614841, 0.05017667844522968, 0.04734982332155477]",first,TA,2.8605177293696795
VETUSDT,2024-02-05-00:00,2024-02-06-00:00,"[0.12579505300353358, 0.11095406360424029, 0.11236749116607773, 0.09823321554770319, 0.10671378091872792, 0.09681978798586573, 0.08551236749116607, 0.07773851590106007, 0.08904593639575972, 0.09681978798586573]",second,TA,3.3087443559418714
VETUSDT,2024-02-06-00:00,2024-02-07-00:00,"[0.3194842406876791, 0.167621776504298, 0.12177650429799428, 0.07163323782234957, 0.07879656160458452, 0.0651862464183381, 0.05945558739255014, 0.05945558739255014, 0.05659025787965616]",first,TA,2.8645166908778266
VETUSDT,2024-02-06-00:00,2024-02-07-00:00,"[0.13681948424068768, 0.1174785100286533, 0.10458452722063037, 0.08882521489971347, 0.08667621776504297, 0.10673352435530085, 0.08739255014326648, 0.09025787965616046, 0.09813753581661891, 0.0830945558739255]",second,TA,3.304214930651064
VETUSDT,2024-02-07-00:00,2024-02-08-00:00,"[0.2997888810696692, 0.16959887403237156, 0.12174524982406756, 0.10485573539760731, 0.0781140042223786, 0.07107670654468684, 0.05137227304714989, 0.05700211118930331, 0.04644616467276566]",first,TA,2.8859111087642515
VETUSDT,2024-02-07-00:00,2024-02-08-00:00,"[0.11963406052076003, 0.10837438423645321, 0.11048557353976073, 0.10415200562983815, 0.11400422237860662, 0.09289232934553132, 0.09289232934553132, 0.08022519352568613, 0.09570724841660802, 0.08163265306122448]",second,TA,3.3100714912223297
VETUSDT,2024-02-08-00:00,2024-02-09-00:00,"[0.2920168067226891, 0.18347338935574228, 0.13515406162464985, 0.0938375350140056, 0.07563025210084033, 0.06372549019607843, 0.05322128851540616, 0.05672268907563025, 0.046218487394957986]",first,TA,2.877873897174703
VETUSDT,2024-02-08-00:00,2024-02-09-00:00,"[0.12184873949579832, 0.10014005602240897, 0.10504201680672269, 0.10224089635854341, 0.10084033613445378, 0.09733893557422969, 0.09453781512605042, 0.0896358543417367, 0.10014005602240897, 0.08823529411764706]",second,TA,3.316375540607339
VETUSDT,2024-02-09-00:00,2024-02-10-00:00,"[0.31456720619282197, 0.18437719915552428, 0.11189303307529909, 0.09429978888106967, 0.07248416608022519, 0.07741027445460943, 0.04644616467276566, 0.05207600281491907, 0.04644616467276566]",first,TA,2.8429748435476703
VETUSDT,2024-02-09-00:00,2024-02-10-00:00,"[0.12315270935960591, 0.11541168191414497, 0.0992258972554539, 0.11541168191414497, 0.09992962702322308, 0.10978184377199156, 0.07952146375791697, 0.09500351864883885, 0.0781140042223786, 0.0844475721323012]",second,TA,3.3053720912635707
VETUSDT,2024-02-10-00:00,2024-02-11-00:00,"[0.29280223619846263, 0.18238993710691823, 0.1264849755415793, 0.09783368273934312, 0.07407407407407407, 0.0593990216631726, 0.06009783368273934, 0.05660377358490566, 0.050314465408805034]",first,TA,2.887376715806745
VETUSDT,2024-02-10-00:00,2024-02-11-00:00,"[0.13906359189378056, 0.12089447938504543, 0.09713487071977638, 0.11250873515024458, 0.09783368273934312, 0.09993011879804332, 0.06988120195667366, 0.09014675052410902, 0.09643605870020965, 0.07617051013277429]",second,TA,3.2953914408293166
VETUSDT,2024-02-11-00:00,2024-02-12-00:00,"[0.3149441340782123, 0.17946927374301677, 0.12918994413407822, 0.08589385474860335, 0.07262569832402235, 0.06494413407821228, 0.05307262569832402, 0.05656424581005587, 0.04329608938547486]",first,TA,2.841596510363194
VETUSDT,2024-02-11-00:00,2024-02-12-00:00,"[0.13128491620111732, 0.09846368715083799, 0.11033519553072625, 0.10614525139664804, 0.09916201117318436, 0.10824022346368715, 0.08030726256983241, 0.0914804469273743, 0.09008379888268156, 0.08449720670391062]",second,TA,3.3078900122041737
VETUSDT,2024-02-12-00:00,2024-02-13-00:00,"[0.2745644599303136, 0.18745644599303135, 0.12264808362369338, 0.09965156794425087, 0.0975609756097561, 0.0710801393728223, 0.059233449477351915, 0.04041811846689895, 0.047386759581881537]",first,TA,2.903400201925048
VETUSDT,2024-02-12-00:00,2024-02-13-00:00,"[0.11777003484320557, 0.1024390243902439, 0.10383275261324042, 0.11289198606271778, 0.10801393728222997, 0.1024390243902439, 0.09268292682926829, 0.08641114982578398, 0.09059233449477352, 0.08292682926829269]",second,TA,3.3132967477761284
VETUSDT,2024-02-13-00:00,2024-02-14-00:00,"[0.3090277777777778, 0.17083333333333334, 0.12291666666666666, 0.08888888888888889, 0.07777777777777778, 0.07222222222222222, 0.06875, 0.05, 0.03958333333333333]",first,TA,2.867638340816265
VETUSDT,2024-02-13-00:00,2024-02-14-00:00,"[0.11875, 0.11458333333333333, 0.11875, 0.12152777777777778, 0.10347222222222222, 0.09375, 0.08541666666666667, 0.08541666666666667, 0.0798611111111111, 0.07847222222222222]",second,TA,3.302195435157528
VETUSDT,2024-02-14-00:00,2024-02-15-00:00,"[0.35045107564191535, 0.1707147814018043, 0.11034004163775156, 0.0936849410131853, 0.05829285218598196, 0.06315058986814712, 0.0520471894517696, 0.05135322692574601, 0.04996530187369882]",first,TA,2.7850079322966224
VETUSDT,2024-02-14-00:00,2024-02-15-00:00,"[0.12699514226231784, 0.11450381679389313, 0.1054823039555864, 0.1054823039555864, 0.0936849410131853, 0.10062456627342123, 0.0916030534351145, 0.09784871616932686, 0.08674531575294935, 0.07702984038861901]",second,TA,3.3088968931181304
VETUSDT,2024-02-15-00:00,2024-02-16-00:00,"[0.3157529493407356, 0.16793893129770993, 0.11034004163775156, 0.10131852879944483, 0.07633587786259542, 0.0652324774462179, 0.05829285218598196, 0.05829285218598196, 0.046495489243580844]",first,TA,2.8670602088602326
VETUSDT,2024-02-15-00:00,2024-02-16-00:00,"[0.11103400416377515, 0.11103400416377515, 0.10895211658570438, 0.09923664122137404, 0.11034004163775156, 0.09576682859125607, 0.10687022900763359, 0.08952116585704371, 0.0916030534351145, 0.07564191533657183]",second,TA,3.3124352083791435
VETUSDT,2024-02-16-00:00,2024-02-17-00:00,"[0.2685634975711312, 0.1443442054129077, 0.11589174184594032, 0.10756419153365718, 0.10756419153365718, 0.08743927827897294, 0.06662040249826509, 0.054823039555863984, 0.04718945176960444]",first,TA,2.970069122450494
VETUSDT,2024-02-16-00:00,2024-02-17-00:00,"[0.10964607911172797, 0.11380985426786953, 0.1193615544760583, 0.10895211658570438, 0.10825815405968078, 0.08882720333102012, 0.09576682859125607, 0.08674531575294935, 0.09437890353920889, 0.07425399028452463]",second,TA,3.308494486191596
VETUSDT,2024-02-17-00:00,2024-02-18-00:00,"[0.30811936155447606, 0.20541290770298404, 0.14712005551700208, 0.08674531575294935, 0.06315058986814712, 0.06176266481609993, 0.048577376821651634, 0.0395558639833449, 0.0395558639833449]",first,TA,2.785491765732836
VETUSDT,2024-02-17-00:00,2024-02-18-00:00,"[0.09993060374739764, 0.11450381679389313, 0.12074947952810548, 0.10270645385149202, 0.1040943789035392, 0.10201249132546843, 0.09576682859125607, 0.08049965301873699, 0.09299097848716169, 0.08674531575294935]",second,TA,3.312605190758626
VETUSDT,2024-02-18-00:00,2024-02-19-00:00,"[0.35808466342817485, 0.17418459403192227, 0.10687022900763359, 0.08188757807078417, 0.0652324774462179, 0.05898681471200555, 0.04996530187369882, 0.054823039555863984, 0.04996530187369882]",first,TA,2.7695477750152464
VETUSDT,2024-02-18-00:00,2024-02-19-00:00,"[0.1297709923664122, 0.1193615544760583, 0.10756419153365718, 0.09784871616932686, 0.09993060374739764, 0.10687022900763359, 0.0936849410131853, 0.09715475364330327, 0.07564191533657183, 0.07217210270645386]",second,TA,3.3015536466496194
VETUSDT,2024-02-19-00:00,2024-02-20-00:00,"[0.3518390006939625, 0.16863289382373353, 0.09854267869535045, 0.07217210270645386, 0.0659264399722415, 0.0659264399722415, 0.0652324774462179, 0.05412907702984039, 0.05759888965995836]",first,TA,2.805516184639102
VETUSDT,2024-02-19-00:00,2024-02-20-00:00,"[0.1339347675225538, 0.1193615544760583, 0.11589174184594032, 0.0922970159611381, 0.10270645385149202, 0.09507286606523248, 0.0922970159611381, 0.08119361554476058, 0.08813324080499653, 0.0791117279666898]",second,TA,3.3018622029694984
