symbol,start_date,end_date,actual_frequencies,digit_type,target,entropy
GRTUSDT,2024-01-21-00:00,2024-01-22-00:00,"[0.3013888888888889, 0.1798611111111111, 0.1423611111111111, 0.09375, 0.07708333333333334, 0.049305555555555554, 0.05277777777777778, 0.05555555555555555, 0.04791666666666667]",first,TA,2.8519730684322515
GRTUSDT,2024-01-21-00:00,2024-01-22-00:00,"[0.10694444444444444, 0.11875, 0.10972222222222222, 0.11666666666666667, 0.1, 0.09305555555555556, 0.09722222222222222, 0.08611111111111111, 0.09027777777777778, 0.08125]",second,TA,3.311346015061912
GRTUSDT,2024-01-22-00:00,2024-01-23-00:00,"[0.28383067314365024, 0.16446911866759195, 0.1436502428868841, 0.1054823039555864, 0.08188757807078417, 0.06800832755031229, 0.062456627342123525, 0.046495489243580844, 0.04371963913948647]",first,TA,2.900910003334587
GRTUSDT,2024-01-22-00:00,2024-01-23-00:00,"[0.11172796668979876, 0.11172796668979876, 0.10756419153365718, 0.10478834142956281, 0.1040943789035392, 0.10687022900763359, 0.08535739070090215, 0.08605135322692574, 0.09021512838306732, 0.0916030534351145]",second,TA,3.3146595957863982
GRTUSDT,2024-01-23-00:00,2024-01-24-00:00,"[0.30833333333333335, 0.1486111111111111, 0.12986111111111112, 0.09722222222222222, 0.07013888888888889, 0.07013888888888889, 0.06875, 0.05, 0.05694444444444444]",first,TA,2.8963097938943623
GRTUSDT,2024-01-23-00:00,2024-01-24-00:00,"[0.11180555555555556, 0.11944444444444445, 0.11944444444444445, 0.10208333333333333, 0.10625, 0.08194444444444444, 0.10416666666666667, 0.09027777777777778, 0.08263888888888889, 0.08194444444444444]",second,TA,3.307365207185219
GRTUSDT,2024-01-24-00:00,2024-01-25-00:00,"[0.2673611111111111, 0.19166666666666668, 0.14930555555555555, 0.09444444444444444, 0.08055555555555556, 0.06944444444444445, 0.04791666666666667, 0.05555555555555555, 0.04375]",first,TA,2.895959500119137
GRTUSDT,2024-01-24-00:00,2024-01-25-00:00,"[0.1125, 0.11458333333333333, 0.11805555555555555, 0.10277777777777777, 0.08125, 0.10972222222222222, 0.09583333333333334, 0.10694444444444444, 0.08194444444444444, 0.0763888888888889]",second,TA,3.3063757323766088
GRTUSDT,2024-01-25-00:00,2024-01-26-00:00,"[0.3145833333333333, 0.18125, 0.13680555555555557, 0.08680555555555555, 0.0875, 0.05625, 0.04791666666666667, 0.049305555555555554, 0.03958333333333333]",first,TA,2.819772434339458
GRTUSDT,2024-01-25-00:00,2024-01-26-00:00,"[0.11527777777777778, 0.10416666666666667, 0.10069444444444445, 0.11805555555555555, 0.10138888888888889, 0.10833333333333334, 0.08055555555555556, 0.09375, 0.08611111111111111, 0.09166666666666666]",second,TA,3.3122864120293354
GRTUSDT,2024-01-26-00:00,2024-01-27-00:00,"[0.3143650242886884, 0.15128383067314366, 0.10825815405968078, 0.11311589174184594, 0.0798056904927134, 0.061068702290076333, 0.06662040249826509, 0.0520471894517696, 0.05343511450381679]",first,TA,2.8854037654814055
GRTUSDT,2024-01-26-00:00,2024-01-27-00:00,"[0.12352532963219987, 0.10895211658570438, 0.11658570437196392, 0.10131852879944483, 0.09854267869535045, 0.10964607911172797, 0.0922970159611381, 0.07702984038861901, 0.08813324080499653, 0.08396946564885496]",second,TA,3.307497713783508
GRTUSDT,2024-01-27-00:00,2024-01-28-00:00,"[0.2748091603053435, 0.17418459403192227, 0.131852879944483, 0.10478834142956281, 0.08535739070090215, 0.08327550312283137, 0.05412907702984039, 0.047883414295628035, 0.04371963913948647]",first,TA,2.91448634382962
GRTUSDT,2024-01-27-00:00,2024-01-28-00:00,"[0.12352532963219987, 0.1054823039555864, 0.10131852879944483, 0.10617626648161, 0.09854267869535045, 0.11103400416377515, 0.0916030534351145, 0.0922970159611381, 0.08535739070090215, 0.08466342817487855]",second,TA,3.3124766385981217
GRTUSDT,2024-01-28-00:00,2024-01-29-00:00,"[0.2866065232477446, 0.17765440666204024, 0.1304649548924358, 0.09576682859125607, 0.08605135322692574, 0.0777238029146426, 0.055517002081887576, 0.04441360166551006, 0.04580152671755725]",first,TA,2.8928292249116767
GRTUSDT,2024-01-28-00:00,2024-01-29-00:00,"[0.10825815405968078, 0.1179736294240111, 0.09507286606523248, 0.12005551700208189, 0.09854267869535045, 0.10478834142956281, 0.08188757807078417, 0.09923664122137404, 0.08535739070090215, 0.08882720333102012]",second,TA,3.3110737348304378
GRTUSDT,2024-01-29-00:00,2024-01-30-00:00,"[0.29354614850798055, 0.17418459403192227, 0.13879250520471895, 0.10478834142956281, 0.0784177654406662, 0.06384455239417071, 0.04718945176960444, 0.049271339347675226, 0.04996530187369882]",first,TA,2.874007162153736
GRTUSDT,2024-01-29-00:00,2024-01-30-00:00,"[0.12283136710617627, 0.1040943789035392, 0.11311589174184594, 0.09646079111727966, 0.11450381679389313, 0.09715475364330327, 0.08188757807078417, 0.09437890353920889, 0.08813324080499653, 0.08743927827897294]",second,TA,3.3105129659582597
GRTUSDT,2024-01-30-00:00,2024-01-31-00:00,"[0.2879944482997918, 0.17210270645385148, 0.12352532963219987, 0.10617626648161, 0.0798056904927134, 0.08535739070090215, 0.055517002081887576, 0.04580152671755725, 0.04371963913948647]",first,TA,2.897187282442867
GRTUSDT,2024-01-30-00:00,2024-01-31-00:00,"[0.11866759195003469, 0.12838306731436502, 0.1040943789035392, 0.09576682859125607, 0.10478834142956281, 0.09090909090909091, 0.0936849410131853, 0.08952116585704371, 0.08882720333102012, 0.08535739070090215]",second,TA,3.3095216823548603
GRTUSDT,2024-01-31-00:00,2024-02-01-00:00,"[0.3104166666666667, 0.17708333333333334, 0.12916666666666668, 0.09513888888888888, 0.0798611111111111, 0.06736111111111111, 0.05555555555555555, 0.04375, 0.041666666666666664]",first,TA,2.8440198691363507
GRTUSDT,2024-01-31-00:00,2024-02-01-00:00,"[0.12152777777777778, 0.10416666666666667, 0.11527777777777778, 0.0875, 0.09861111111111111, 0.10069444444444445, 0.09444444444444444, 0.09930555555555555, 0.08888888888888889, 0.08958333333333333]",second,TA,3.3139125847668938
GRTUSDT,2024-02-01-00:00,2024-02-02-00:00,"[0.30742539902845245, 0.1714087439278279, 0.13462873004857737, 0.0916030534351145, 0.07356002775850104, 0.0777238029146426, 0.05343511450381679, 0.04371963913948647, 0.046495489243580844]",first,TA,2.8571173023400975
GRTUSDT,2024-02-01-00:00,2024-02-02-00:00,"[0.11103400416377515, 0.11311589174184594, 0.12005551700208189, 0.10340041637751561, 0.09923664122137404, 0.1040943789035392, 0.09437890353920889, 0.0936849410131853, 0.08396946564885496, 0.07702984038861901]",second,TA,3.31033550367763
GRTUSDT,2024-02-02-00:00,2024-02-03-00:00,"[0.27847222222222223, 0.18194444444444444, 0.13541666666666666, 0.10486111111111111, 0.08680555555555555, 0.05763888888888889, 0.05555555555555555, 0.05277777777777778, 0.04652777777777778]",first,TA,2.8976223984210474
GRTUSDT,2024-02-02-00:00,2024-02-03-00:00,"[0.13125, 0.10902777777777778, 0.10625, 0.10972222222222222, 0.10347222222222222, 0.10277777777777777, 0.09444444444444444, 0.0763888888888889, 0.09236111111111112, 0.07430555555555556]",second,TA,3.303598771382444
GRTUSDT,2024-02-03-00:00,2024-02-04-00:00,"[0.30559540889526543, 0.15925394548063126, 0.13701578192252512, 0.10329985652797705, 0.07388809182209469, 0.06958393113342898, 0.05667144906743185, 0.05164992826398852, 0.043041606886657105]",first,TA,2.8720933667817494
GRTUSDT,2024-02-03-00:00,2024-02-04-00:00,"[0.11908177905308465, 0.10832137733142037, 0.11764705882352941, 0.10186513629842181, 0.10329985652797705, 0.09469153515064563, 0.09469153515064563, 0.08464849354375897, 0.08608321377331421, 0.0896700143472023]",second,TA,3.312267847613393
GRTUSDT,2024-02-04-00:00,2024-02-05-00:00,"[0.2922077922077922, 0.19047619047619047, 0.13564213564213565, 0.10173160173160173, 0.07575757575757576, 0.06060606060606061, 0.05555555555555555, 0.046897546897546896, 0.04112554112554113]",first,TA,2.8558303970664936
GRTUSDT,2024-02-04-00:00,2024-02-05-00:00,"[0.11255411255411256, 0.09740259740259741, 0.1111111111111111, 0.10317460317460317, 0.09884559884559885, 0.09307359307359307, 0.09523809523809523, 0.11327561327561328, 0.07647907647907648, 0.09884559884559885]",second,TA,3.313750693387948
GRTUSDT,2024-02-05-00:00,2024-02-06-00:00,"[0.2799712849964106, 0.1773151471643934, 0.1399856424982053, 0.0990667623833453, 0.07753050969131371, 0.06676238334529792, 0.05814788226848528, 0.061019382627422826, 0.04020100502512563]",first,TA,2.9021856517989475
GRTUSDT,2024-02-05-00:00,2024-02-06-00:00,"[0.12132089016511127, 0.10552763819095477, 0.11773151471643933, 0.10839913854989232, 0.09691313711414214, 0.09332376166547021, 0.08686288585786073, 0.09404163675520459, 0.09045226130653267, 0.08542713567839195]",second,TA,3.3117487642667838
GRTUSDT,2024-02-06-00:00,2024-02-07-00:00,"[0.2820153953813856, 0.16515045486354094, 0.15115465360391883, 0.10706787963610917, 0.07627711686494051, 0.06717984604618614, 0.053883834849545134, 0.05948215535339398, 0.03778866340097971]",first,TA,2.893980313525904
GRTUSDT,2024-02-06-00:00,2024-02-07-00:00,"[0.13365990202939118, 0.10986703988803359, 0.11196641007697691, 0.10286913925822254, 0.10216934919524143, 0.09097270818754374, 0.0986703988803359, 0.07907627711686493, 0.08887333799860042, 0.08187543736878937]",second,TA,3.3052972089709827
GRTUSDT,2024-02-07-00:00,2024-02-08-00:00,"[0.2915796798886569, 0.1663187195546277, 0.12317327766179541, 0.10160055671537926, 0.0779401530967293, 0.07654836464857341, 0.054975643702157274, 0.05636743215031315, 0.05149617258176757]",first,TA,2.9112416819180513
GRTUSDT,2024-02-07-00:00,2024-02-08-00:00,"[0.11482254697286012, 0.11551844119693806, 0.12038970076548365, 0.1022964509394572, 0.1057759220598469, 0.09394572025052192, 0.10160055671537926, 0.0848990953375087, 0.0848990953375087, 0.07585247042449547]",second,TA,3.3073247194329474
GRTUSDT,2024-02-08-00:00,2024-02-09-00:00,"[0.27715877437325903, 0.16782729805013927, 0.12952646239554316, 0.1107242339832869, 0.08844011142061281, 0.06545961002785515, 0.060584958217270196, 0.04596100278551532, 0.054317548746518104]",first,TA,2.9231905671589744
GRTUSDT,2024-02-08-00:00,2024-02-09-00:00,"[0.12674094707520892, 0.10515320334261838, 0.0988857938718663, 0.10863509749303621, 0.11002785515320335, 0.09122562674094707, 0.09122562674094707, 0.09331476323119778, 0.0905292479108635, 0.08426183844011143]",second,TA,3.311722359166724
GRTUSDT,2024-02-09-00:00,2024-02-10-00:00,"[0.2907702984038862, 0.17557251908396945, 0.11727966689798751, 0.10895211658570438, 0.0777238029146426, 0.06662040249826509, 0.0659264399722415, 0.05898681471200555, 0.03816793893129771]",first,TA,2.8960338010407805
GRTUSDT,2024-02-09-00:00,2024-02-10-00:00,"[0.10756419153365718, 0.1179736294240111, 0.09923664122137404, 0.11866759195003469, 0.10201249132546843, 0.1040943789035392, 0.09299097848716169, 0.0936849410131853, 0.0916030534351145, 0.07217210270645386]",second,TA,3.30942882350838
GRTUSDT,2024-02-10-00:00,2024-02-11-00:00,"[0.29424011103400416, 0.16863289382373353, 0.12768910478834142, 0.09021512838306732, 0.08535739070090215, 0.08049965301873699, 0.05898681471200555, 0.0527411519777932, 0.041637751561415685]",first,TA,2.895963459424822
GRTUSDT,2024-02-10-00:00,2024-02-11-00:00,"[0.11519777931991672, 0.10687022900763359, 0.11519777931991672, 0.10756419153365718, 0.09923664122137404, 0.11311589174184594, 0.08743927827897294, 0.0784177654406662, 0.08952116585704371, 0.08743927827897294]",second,TA,3.3099921142655377
GRTUSDT,2024-02-11-00:00,2024-02-12-00:00,"[0.2885952712100139, 0.16968011126564672, 0.14186369958275383, 0.09457579972183588, 0.08484005563282336, 0.06815020862308763, 0.061196105702364396, 0.04659248956884562, 0.04450625869262865]",first,TA,2.8917529478999926
GRTUSDT,2024-02-11-00:00,2024-02-12-00:00,"[0.11196105702364395, 0.12239221140472879, 0.11821974965229486, 0.12378303198887343, 0.09248956884561892, 0.08692628650904033, 0.10013908205841446, 0.07788595271210014, 0.08692628650904033, 0.07927677329624479]",second,TA,3.301353078455883
GRTUSDT,2024-02-12-00:00,2024-02-13-00:00,"[0.2763888888888889, 0.16666666666666666, 0.13472222222222222, 0.11458333333333333, 0.08125, 0.06944444444444445, 0.06041666666666667, 0.05277777777777778, 0.04375]",first,TA,2.918921082324774
GRTUSDT,2024-02-12-00:00,2024-02-13-00:00,"[0.12291666666666666, 0.10416666666666667, 0.1125, 0.09583333333333334, 0.10347222222222222, 0.10902777777777778, 0.08472222222222223, 0.08888888888888889, 0.08958333333333333, 0.08888888888888889]",second,TA,3.3119705270943354
GRTUSDT,2024-02-13-00:00,2024-02-14-00:00,"[0.32199861207494795, 0.1596113809854268, 0.11242192921582235, 0.10201249132546843, 0.08535739070090215, 0.07009021512838307, 0.05412907702984039, 0.049271339347675226, 0.04510756419153366]",first,TA,2.8545968832335613
GRTUSDT,2024-02-13-00:00,2024-02-14-00:00,"[0.1436502428868841, 0.09299097848716169, 0.12699514226231784, 0.10825815405968078, 0.09299097848716169, 0.09021512838306732, 0.09437890353920889, 0.0791117279666898, 0.09854267869535045, 0.07286606523247745]",second,TA,3.2935682816343816
GRTUSDT,2024-02-14-00:00,2024-02-15-00:00,"[0.2817487855655795, 0.18875780707841777, 0.11172796668979876, 0.09923664122137404, 0.08119361554476058, 0.07702984038861901, 0.06176266481609993, 0.049271339347675226, 0.049271339347675226]",first,TA,2.9080713492414847
GRTUSDT,2024-02-14-00:00,2024-02-15-00:00,"[0.11519777931991672, 0.11450381679389313, 0.10478834142956281, 0.10478834142956281, 0.09784871616932686, 0.10825815405968078, 0.0922970159611381, 0.09021512838306732, 0.09993060374739764, 0.07217210270645386]",second,TA,3.3107083748098707
GRTUSDT,2024-02-15-00:00,2024-02-16-00:00,"[0.2907702984038862, 0.15405968077723803, 0.1311589174184594, 0.09576682859125607, 0.09784871616932686, 0.07286606523247745, 0.06731436502428868, 0.04233171408743928, 0.047883414295628035]",first,TA,2.910928428566645
GRTUSDT,2024-02-15-00:00,2024-02-16-00:00,"[0.12560721721027066, 0.12074947952810548, 0.0922970159611381, 0.11172796668979876, 0.10617626648161, 0.09437890353920889, 0.08258154059680778, 0.10062456627342123, 0.08535739070090215, 0.08049965301873699]",second,TA,3.305849101120474
GRTUSDT,2024-02-16-00:00,2024-02-17-00:00,"[0.2914642609299098, 0.17834836918806385, 0.1325468424705066, 0.09507286606523248, 0.07286606523247745, 0.07217210270645386, 0.06037473976405274, 0.0520471894517696, 0.04510756419153366]",first,TA,2.888315527948853
GRTUSDT,2024-02-16-00:00,2024-02-17-00:00,"[0.11866759195003469, 0.11172796668979876, 0.10756419153365718, 0.11519777931991672, 0.09299097848716169, 0.09715475364330327, 0.0916030534351145, 0.09784871616932686, 0.08049965301873699, 0.08674531575294935]",second,TA,3.3113644083789255
GRTUSDT,2024-02-17-00:00,2024-02-18-00:00,"[0.2879944482997918, 0.17904233171408743, 0.12838306731436502, 0.10131852879944483, 0.09507286606523248, 0.06453851492019431, 0.0520471894517696, 0.04718945176960444, 0.04441360166551006]",first,TA,2.883667145595093
GRTUSDT,2024-02-17-00:00,2024-02-18-00:00,"[0.13324080499653018, 0.11866759195003469, 0.11172796668979876, 0.09923664122137404, 0.10062456627342123, 0.09021512838306732, 0.08882720333102012, 0.09854267869535045, 0.08466342817487855, 0.07425399028452463]",second,TA,3.302673880297692
GRTUSDT,2024-02-18-00:00,2024-02-19-00:00,"[0.28591256072172105, 0.1963913948646773, 0.12560721721027066, 0.10895211658570438, 0.07078417765440666, 0.07425399028452463, 0.048577376821651634, 0.048577376821651634, 0.040943789035392086]",first,TA,2.8637054336587076
GRTUSDT,2024-02-18-00:00,2024-02-19-00:00,"[0.11242192921582235, 0.11589174184594032, 0.10964607911172797, 0.10825815405968078, 0.1054823039555864, 0.08952116585704371, 0.1040943789035392, 0.08466342817487855, 0.0798056904927134, 0.09021512838306732]",second,TA,3.3111754737713124
GRTUSDT,2024-02-19-00:00,2024-02-20-00:00,"[0.2650936849410132, 0.12768910478834142, 0.12491325468424705, 0.11172796668979876, 0.10964607911172797, 0.07702984038861901, 0.06800832755031229, 0.07217210270645386, 0.04371963913948647]",first,TA,2.9844869332162163
