symbol,start_date,end_date,actual_frequencies,digit_type,target,entropy
QTUMUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.29748603351955305, 0.17458100558659218, 0.13337988826815642, 0.10614525139664804, 0.06634078212290503, 0.06843575418994413, 0.05656424581005587, 0.04539106145251397, 0.051675977653631286]",first,TA,2.8732952379962686
QTUMUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.11243016759776536, 0.1180167597765363, 0.10893854748603352, 0.1005586592178771, 0.10474860335195531, 0.09427374301675978, 0.09916201117318436, 0.0893854748603352, 0.08589385474860335, 0.08659217877094973]",second,TA,3.3139660459451545
QTUMUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.30275229357798167, 0.1743119266055046, 0.11644318983768526, 0.10444601270289344, 0.07621736062103035, 0.06986591390261115, 0.05716302046577276, 0.06069160197600565, 0.038108680310515175]",first,TA,2.8751114205970847
QTUMUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.11079745942131264, 0.10938602681721948, 0.11926605504587157, 0.10515172900494002, 0.10303458009880029, 0.08680310515172901, 0.08821453775582216, 0.0931545518701482, 0.09880028228652082, 0.08539167254763586]",second,TA,3.3133888433076795
QTUMUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.3258508327299059, 0.16799420709630702, 0.11947863866763216, 0.09051412020275162, 0.07603186097031137, 0.05720492396813903, 0.055756698044895005, 0.06517016654598118, 0.041998551774076756]",first,TA,2.8391833201652954
QTUMUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.1173062997827661, 0.11585807385952208, 0.10499637943519188, 0.10354815351194786, 0.10354815351194786, 0.09847936278059377, 0.09775524981897175, 0.09703113685734975, 0.08544532947139753, 0.07603186097031137]",second,TA,3.3115534487671296
QTUMUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.3277372262773723, 0.172992700729927, 0.12554744525547445, 0.08978102189781022, 0.07445255474452554, 0.06423357664233577, 0.05766423357664233, 0.04525547445255475, 0.042335766423357665]",first,TA,2.819401965189713
QTUMUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.1145985401459854, 0.1072992700729927, 0.10948905109489052, 0.1, 0.09927007299270073, 0.11386861313868613, 0.08686131386861314, 0.0905109489051095, 0.09197080291970802, 0.08613138686131387]",second,TA,3.314214929477987
QTUMUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.30402384500745155, 0.16244411326378538, 0.13338301043219075, 0.09239940387481371, 0.09314456035767511, 0.06929955290611028, 0.05812220566318927, 0.05067064083457526, 0.03651266766020864]",first,TA,2.870100757543145
QTUMUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.11922503725782414, 0.12071535022354694, 0.09985096870342772, 0.11326378539493294, 0.08792846497764531, 0.08718330849478391, 0.08867362146050671, 0.09090909090909091, 0.09463487332339791, 0.09761549925484352]",second,TA,3.3111344415445974
QTUMUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.3238095238095238, 0.14761904761904762, 0.12063492063492064, 0.11507936507936507, 0.07936507936507936, 0.06825396825396825, 0.05238095238095238, 0.05, 0.04285714285714286]",first,TA,2.8494367179564164
QTUMUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.11031746031746031, 0.09841269841269841, 0.1, 0.1126984126984127, 0.10317460317460317, 0.08968253968253968, 0.07539682539682539, 0.09523809523809523, 0.10158730158730159, 0.11349206349206349]",second,TA,3.3129641241034844
QTUMUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.3083832335329341, 0.15793413173652696, 0.13847305389221556, 0.10553892215568862, 0.06811377245508982, 0.061377245508982034, 0.06811377245508982, 0.048652694610778445, 0.04341317365269461]",first,TA,2.8650462450492435
QTUMUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.12425149700598802, 0.09955089820359281, 0.09880239520958084, 0.1092814371257485, 0.1122754491017964, 0.1092814371257485, 0.09131736526946108, 0.08907185628742514, 0.09431137724550898, 0.0718562874251497]",second,TA,3.307695574289584
QTUMUSDT,2024-01-08-00:00,2024-01-09-00:00,"[0.30424886191198786, 0.17526555386949924, 0.13353566009104703, 0.08497723823975721, 0.09408194233687406, 0.06525037936267071, 0.05614567526555387, 0.048558421851289835, 0.03793626707132018]",first,TA,2.854771951166034
