symbol,start_date,end_date,actual_frequencies,digit_type,target,entropy
ATOMUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.3428174878556558, 0.15197779319916724, 0.11519777931991672, 0.0791117279666898, 0.06384455239417071, 0.07009021512838307, 0.056210964607911175, 0.061068702290076333, 0.05968077723802915]",first,TA,2.835920930398792
ATOMUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.1193615544760583, 0.11311589174184594, 0.1040943789035392, 0.09993060374739764, 0.12352532963219987, 0.09715475364330327, 0.08605135322692574, 0.0798056904927134, 0.08605135322692574, 0.09090909090909091]",second,TA,3.3075785217356293
ATOMUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.34906315058986814, 0.17834836918806385, 0.1040943789035392, 0.0791117279666898, 0.07078417765440666, 0.06037473976405274, 0.048577376821651634, 0.062456627342123525, 0.04718945176960444]",first,TA,2.7876250260838784
ATOMUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.13740458015267176, 0.10062456627342123, 0.11034004163775156, 0.09715475364330327, 0.10756419153365718, 0.0936849410131853, 0.08605135322692574, 0.08952116585704371, 0.08882720333102012, 0.08882720333102012]",second,TA,3.307229715284132
ATOMUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.3108952116585704, 0.16516308119361556, 0.1193615544760583, 0.0777238029146426, 0.08882720333102012, 0.07078417765440666, 0.07147814018043026, 0.048577376821651634, 0.04718945176960444]",first,TA,2.8782139918607683
ATOMUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.1193615544760583, 0.12144344205412907, 0.11727966689798751, 0.09715475364330327, 0.11034004163775156, 0.08743927827897294, 0.0922970159611381, 0.0798056904927134, 0.08882720333102012, 0.08605135322692574]",second,TA,3.306235847098524
ATOMUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.33171408743927827, 0.22137404580152673, 0.10825815405968078, 0.09299097848716169, 0.06800832755031229, 0.0527411519777932, 0.046495489243580844, 0.03747397640527411, 0.040943789035392086]",first,TA,2.7353254375206926
ATOMUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.12283136710617627, 0.10270645385149202, 0.12421929215822346, 0.09576682859125607, 0.10964607911172797, 0.08396946564885496, 0.0936849410131853, 0.09299097848716169, 0.08743927827897294, 0.08674531575294935]",second,TA,3.308530641942529
ATOMUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.28452463566967384, 0.19500346981263011, 0.14712005551700208, 0.11589174184594032, 0.07356002775850104, 0.05759888965995836, 0.04580152671755725, 0.040943789035392086, 0.0395558639833449]",first,TA,2.8339185247044014
ATOMUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.12352532963219987, 0.11658570437196392, 0.09715475364330327, 0.10340041637751561, 0.10201249132546843, 0.08952116585704371, 0.08535739070090215, 0.09507286606523248, 0.0922970159611381, 0.09507286606523248]",second,TA,3.312918187759674
ATOMUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.3247744621790423, 0.1852879944482998, 0.12699514226231784, 0.09576682859125607, 0.07217210270645386, 0.05829285218598196, 0.05829285218598196, 0.03747397640527411, 0.040943789035392086]",first,TA,2.797864425372764
ATOMUSDT,2024-01-06-00:00,2024-01-07-00:00,"[0.10340041637751561, 0.12907702984038863, 0.09854267869535045, 0.1054823039555864, 0.11311589174184594, 0.08743927827897294, 0.09784871616932686, 0.0936849410131853, 0.08535739070090215, 0.08605135322692574]",second,TA,3.310227865238251
ATOMUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.34975711311589175, 0.19777931991672448, 0.12283136710617627, 0.08049965301873699, 0.06800832755031229, 0.05065926439972242, 0.04371963913948647, 0.041637751561415685, 0.04510756419153366]",first,TA,2.728455621834232
ATOMUSDT,2024-01-07-00:00,2024-01-08-00:00,"[0.11242192921582235, 0.11242192921582235, 0.1054823039555864, 0.10062456627342123, 0.10340041637751561, 0.10825815405968078, 0.09507286606523248, 0.09854267869535045, 0.08882720333102012, 0.07494795281054822]",second,TA,3.3129209676483824
